bot_id,market,algorithm,symbol,closed_trades_72h,wins,win_rate_pct,realized_pnl_72h,status,deactivated_at,deactivation_reason
nasdaq_ema_v11,NASDAQ,ema,"",1,0,0.0,-4.57,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_qqq_lightgbm__ps_v6,SP500,lightgbm__ps,QQQ,1,0,0.0,-4.56,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_nvda_lstm_nn__ps_v6,NASDAQ,lstm_nn__ps,NVDA,1,0,0.0,-4.51,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_nvda_arima_garch__ps_v3,NASDAQ,arima_garch__ps,NVDA,9,0,0.0,-4.45,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_csco_egarch__ps_v3,NASDAQ,egarch__ps,CSCO,22,5,22.7,-4.28,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_csco_egarch__ps_v9,NASDAQ,egarch__ps,CSCO,22,5,22.7,-4.28,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_egarch_v10,NASDAQ,egarch,"",2,0,0.0,-4.28,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_amzn_lightgbm__ps_v9,NASDAQ,lightgbm__ps,AMZN,1,0,0.0,-4.26,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_amzn_arima_garch__ps_v9,NASDAQ,arima_garch__ps,AMZN,1,0,0.0,-4.26,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_amzn_random_forest__ps_v9,NASDAQ,random_forest__ps,AMZN,1,0,0.0,-4.26,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_csco_egarch__ps_v4,NASDAQ,egarch__ps,CSCO,10,1,10.0,-4.20,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_csco_egarch__ps_v6,NASDAQ,egarch__ps,CSCO,10,1,10.0,-4.20,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_csco_egarch__ps,NASDAQ,egarch__ps,CSCO,10,1,10.0,-4.20,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_csco_egarch__ps_v7,NASDAQ,egarch__ps,CSCO,10,1,10.0,-4.20,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_gru_nn_v4,SP500,gru_nn,"",18,4,22.2,-4.12,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_avgo_egarch__ps_v4,NASDAQ,egarch__ps,AVGO,1,0,0.0,-3.97,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_csco_sarima__ps_v8,NASDAQ,sarima__ps,CSCO,14,3,21.4,-3.73,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_nvda_sarima__ps_v9,NASDAQ,sarima__ps,NVDA,5,0,0.0,-3.71,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_nvda_sarima__ps_v3,NASDAQ,sarima__ps,NVDA,5,0,0.0,-3.71,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_jnj_random_forest__ps_v9,SP500,random_forest__ps,JNJ,1,0,0.0,-3.66,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_qqq_lstm_nn__ps_v8,SP500,lstm_nn__ps,QQQ,4,1,25.0,-3.64,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_qqq_lstm_nn__ps_v2,SP500,lstm_nn__ps,QQQ,4,1,25.0,-3.64,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_qqq_lstm_nn__ps_v10,SP500,lstm_nn__ps,QQQ,4,1,25.0,-3.64,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_qqq_lstm_nn__ps_v5,SP500,lstm_nn__ps,QQQ,8,1,12.5,-3.64,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_adbe_ensemble__ps_v9,NASDAQ,ensemble__ps,ADBE,1,0,0.0,-3.51,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_adbe_lstm_nn__ps_v9,NASDAQ,lstm_nn__ps,ADBE,1,0,0.0,-3.51,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_qqq_sarima__ps_v9,SP500,sarima__ps,QQQ,1,0,0.0,-3.51,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_pg_ensemble__ps_v9,SP500,ensemble__ps,PG,1,0,0.0,-3.49,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_qcom_arima_garch__ps_v2,NASDAQ,arima_garch__ps,QCOM,19,3,15.8,-3.47,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_csco_arima_garch__ps_v6,NASDAQ,arima_garch__ps,CSCO,6,0,0.0,-3.46,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_csco_arima_garch__ps_v7,NASDAQ,arima_garch__ps,CSCO,6,0,0.0,-3.46,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_csco_arima_garch__ps_v4,NASDAQ,arima_garch__ps,CSCO,6,0,0.0,-3.46,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_csco_arima_garch__ps,NASDAQ,arima_garch__ps,CSCO,6,0,0.0,-3.46,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_cost_random_forest__ps_v9,NASDAQ,random_forest__ps,COST,1,0,0.0,-3.41,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_cost_xgboost__ps_v9,NASDAQ,xgboost__ps,COST,1,0,0.0,-3.30,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_msft_ensemble__ps_v9,NASDAQ,ensemble__ps,MSFT,1,0,0.0,-3.28,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_msft_lstm_nn__ps_v9,NASDAQ,lstm_nn__ps,MSFT,1,0,0.0,-3.28,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_qqq_egarch__ps_v9,SP500,egarch__ps,QQQ,1,0,0.0,-3.26,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_moving_average_v7,SP500,moving_average,"",1,0,0.0,-3.21,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_moving_average,SP500,moving_average,"",1,0,0.0,-3.21,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_cvx_lstm_nn__ps_v9,SP500,lstm_nn__ps,CVX,1,0,0.0,-3.14,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_cvx_ensemble__ps_v9,SP500,ensemble__ps,CVX,1,0,0.0,-3.14,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_cvx_lightgbm__ps_v9,SP500,lightgbm__ps,CVX,1,0,0.0,-3.14,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_cvx_gru_nn__ps_v9,SP500,gru_nn__ps,CVX,1,0,0.0,-3.14,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_random_forest_v8,NASDAQ,random_forest,"",12,3,25.0,-3.13,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
gold_gru_nn_v3,GOLD,gru_nn,"",50,9,18.0,-3.11,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_qqq_xgboost__ps_v9,SP500,xgboost__ps,QQQ,1,0,0.0,-3.10,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_pfe_ensemble__ps_v9,SP500,ensemble__ps,PFE,1,0,0.0,-3.05,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_ko_ema__ps_v9,SP500,ema__ps,KO,1,0,0.0,-3.05,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_wmt_ensemble__ps_v9,SP500,ensemble__ps,WMT,1,0,0.0,-3.04,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_pfe_lstm_nn__ps_v9,SP500,lstm_nn__ps,PFE,1,0,0.0,-3.03,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
crypto_xgboost_v12,CRYPTO,xgboost,"",32,2,6.3,-3.02,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
crypto_xgboost_v11,CRYPTO,xgboost,"",32,2,6.3,-3.02,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_googl_ema__ps_v9,NASDAQ,ema__ps,GOOGL,1,0,0.0,-3.00,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_ko_moving_average__ps_v7,SP500,moving_average__ps,KO,1,0,0.0,-2.81,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_ko_moving_average__ps,SP500,moving_average__ps,KO,1,0,0.0,-2.81,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_ko_moving_average__ps_v3,SP500,moving_average__ps,KO,2,0,0.0,-2.81,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_ko_moving_average__ps_v6,SP500,moving_average__ps,KO,1,0,0.0,-2.81,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_intc_ema__ps_v3,NASDAQ,ema__ps,INTC,7,1,14.3,-2.68,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_amzn_egarch__ps_v3,NASDAQ,egarch__ps,AMZN,1,0,0.0,-2.66,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_arima_garch_v2,NASDAQ,arima_garch,"",43,10,23.3,-2.63,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_nvda_arima_garch__ps_v9,NASDAQ,arima_garch__ps,NVDA,9,1,11.1,-2.62,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_csco_egarch__ps_v8,NASDAQ,egarch__ps,CSCO,2,0,0.0,-2.56,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_csco_egarch__ps_v2,NASDAQ,egarch__ps,CSCO,2,0,0.0,-2.56,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_avgo_arima_garch__ps_v9,NASDAQ,arima_garch__ps,AVGO,7,1,14.3,-2.38,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_qqq_gru_nn__ps_v8,SP500,gru_nn__ps,QQQ,5,1,20.0,-2.38,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_qqq_gru_nn__ps_v4,SP500,gru_nn__ps,QQQ,1,0,0.0,-2.37,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_transformer_nn_v9,SP500,transformer_nn,"",2,0,0.0,-2.35,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_unh_random_forest__ps_v9,SP500,random_forest__ps,UNH,1,0,0.0,-2.19,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_csco_egarch__ps_v10,NASDAQ,egarch__ps,CSCO,1,0,0.0,-2.12,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
crypto_lightgbm_v7,CRYPTO,lightgbm,"",45,12,26.7,-2.12,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_csco_egarch__ps_v5,NASDAQ,egarch__ps,CSCO,1,0,0.0,-2.12,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_transformer_nn_v10,SP500,transformer_nn,"",1,0,0.0,-1.96,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_avgo_arima_garch__ps_v3,NASDAQ,arima_garch__ps,AVGO,6,1,16.7,-1.84,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
crypto_gru_nn_v4,CRYPTO,gru_nn,"",15,4,26.7,-1.82,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_amd_gru_nn__ps_v2,NASDAQ,gru_nn__ps,AMD,2,0,0.0,-1.82,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
gold_xau_spot_random_forest__ps_v3,GOLD,random_forest__ps,XAU_spot,1,0,0.0,-1.67,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
gold_xau_spot_random_forest__ps_v9,GOLD,random_forest__ps,XAU_spot,1,0,0.0,-1.67,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
gold_lstm_nn_v9,GOLD,lstm_nn,"",33,3,9.1,-1.65,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_unh_xgboost__ps_v9,SP500,xgboost__ps,UNH,2,0,0.0,-1.52,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_arima_garch_v8,NASDAQ,arima_garch,"",68,18,26.5,-1.50,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_cost_lightgbm__ps_v6,NASDAQ,lightgbm__ps,COST,3,0,0.0,-1.48,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_cost_lightgbm__ps_v7,NASDAQ,lightgbm__ps,COST,3,0,0.0,-1.48,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_cost_lightgbm__ps_v3,NASDAQ,lightgbm__ps,COST,3,0,0.0,-1.48,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_cost_lightgbm__ps,NASDAQ,lightgbm__ps,COST,3,0,0.0,-1.48,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_qqq_gru_nn__ps_v3,SP500,gru_nn__ps,QQQ,5,0,0.0,-1.31,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_qqq_gru_nn__ps_v9,SP500,gru_nn__ps,QQQ,5,0,0.0,-1.31,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_qqq_gru_nn__ps_v6,SP500,gru_nn__ps,QQQ,5,0,0.0,-1.31,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_qqq_gru_nn__ps_v7,SP500,gru_nn__ps,QQQ,5,0,0.0,-1.31,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_qqq_gru_nn__ps,SP500,gru_nn__ps,QQQ,5,0,0.0,-1.31,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_xgboost_v12,SP500,xgboost,"",8,1,12.5,-1.29,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_xgboost_v11,SP500,xgboost,"",8,1,12.5,-1.29,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
crypto_random_forest_v9,CRYPTO,random_forest,"",34,8,23.5,-1.28,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_nvda_egarch__ps_v9,NASDAQ,egarch__ps,NVDA,1,0,0.0,-1.23,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_moving_average_v9,SP500,moving_average,"",7,1,14.3,-1.20,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_unh_egarch__ps,SP500,egarch__ps,UNH,1,0,0.0,-1.17,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_unh_egarch__ps_v4,SP500,egarch__ps,UNH,1,0,0.0,-1.17,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_unh_egarch__ps_v7,SP500,egarch__ps,UNH,1,0,0.0,-1.17,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_unh_egarch__ps_v6,SP500,egarch__ps,UNH,1,0,0.0,-1.17,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_transformer_nn_v8,SP500,transformer_nn,"",2,0,0.0,-1.15,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_tsla_gru_nn__ps_v8,NASDAQ,gru_nn__ps,TSLA,1,0,0.0,-1.15,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_tsla_gru_nn__ps,NASDAQ,gru_nn__ps,TSLA,1,0,0.0,-1.15,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_tsla_gru_nn__ps_v9,NASDAQ,gru_nn__ps,TSLA,1,0,0.0,-1.15,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_tsla_gru_nn__ps_v7,NASDAQ,gru_nn__ps,TSLA,1,0,0.0,-1.15,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_tsla_gru_nn__ps_v6,NASDAQ,gru_nn__ps,TSLA,1,0,0.0,-1.15,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_tsla_gru_nn__ps_v3,NASDAQ,gru_nn__ps,TSLA,1,0,0.0,-1.15,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
gold_gru_nn_v6,GOLD,gru_nn,"",50,10,20.0,-1.10,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
crypto_eth_moving_average__ps_v9,CRYPTO,moving_average__ps,ETH,2,0,0.0,-1.09,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_unh_lightgbm__ps_v3,SP500,lightgbm__ps,UNH,3,0,0.0,-1.08,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_unh_lightgbm__ps,SP500,lightgbm__ps,UNH,3,0,0.0,-1.08,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_unh_lightgbm__ps_v6,SP500,lightgbm__ps,UNH,3,0,0.0,-1.08,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_unh_lightgbm__ps_v7,SP500,lightgbm__ps,UNH,3,0,0.0,-1.08,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_qcom_arima_garch__ps_v10,NASDAQ,arima_garch__ps,QCOM,1,0,0.0,-1.07,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_egarch_v11,SP500,egarch,"",19,1,5.3,-1.02,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_egarch_v12,SP500,egarch,"",19,1,5.3,-1.02,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_transformer_nn_v6,SP500,transformer_nn,"",2,0,0.0,-0.88,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_tsla_egarch__ps_v4,NASDAQ,egarch__ps,TSLA,1,0,0.0,-0.80,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_tsla_egarch__ps_v2,NASDAQ,egarch__ps,TSLA,1,0,0.0,-0.80,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_xgboost_v7,NASDAQ,xgboost,"",14,4,28.6,-0.78,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_nvda_gru_nn__ps_v8,NASDAQ,gru_nn__ps,NVDA,2,0,0.0,-0.77,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_nvda_gru_nn__ps_v7,NASDAQ,gru_nn__ps,NVDA,2,0,0.0,-0.77,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_nvda_gru_nn__ps_v6,NASDAQ,gru_nn__ps,NVDA,2,0,0.0,-0.77,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_nvda_gru_nn__ps_v5,NASDAQ,gru_nn__ps,NVDA,2,0,0.0,-0.77,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
nasdaq_nvda_gru_nn__ps,NASDAQ,gru_nn__ps,NVDA,2,0,0.0,-0.77,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
crypto_eth_gru_nn__ps_v4,CRYPTO,gru_nn__ps,ETH,4,1,25.0,-0.76,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_qqq_lstm_nn__ps_v6,SP500,lstm_nn__ps,QQQ,14,2,14.3,-0.75,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_qqq_lstm_nn__ps,SP500,lstm_nn__ps,QQQ,14,2,14.3,-0.75,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
sp500_qqq_lstm_nn__ps_v7,SP500,lstm_nn__ps,QQQ,14,2,14.3,-0.75,DEACTIVATED,2026-07-03 09:00,Active sweep 2026-07-03 09:00: win-rate<30% & realized PnL<0. Deactivate.
