bot_id,market,algorithm,symbol
sp500_pfe_arima_garch__ps_v2,SP500,arima_garch__ps,PFE
sp500_pg_arima_garch__ps,SP500,arima_garch__ps,PG
sp500_pg_arima_garch__ps_v2,SP500,arima_garch__ps,PG
sp500_pg_arima_garch__ps_v5,SP500,arima_garch__ps,PG
sp500_pg_arima_garch__ps_v6,SP500,arima_garch__ps,PG
sp500_pg_arima_garch__ps_v8,SP500,arima_garch__ps,PG
sp500_pg_arima_garch__ps_v10,SP500,arima_garch__ps,PG
sp500_pg_arima_garch__ps_v4,SP500,arima_garch__ps,PG
sp500_pg_arima_garch__ps_v7,SP500,arima_garch__ps,PG
sp500_qqq_arima_garch__ps_v5,SP500,arima_garch__ps,QQQ
sp500_qqq_arima_garch__ps_v9,SP500,arima_garch__ps,QQQ
sp500_qqq_arima_garch__ps_v10,SP500,arima_garch__ps,QQQ
sp500_qqq_arima_garch__ps_v6,SP500,arima_garch__ps,QQQ
sp500_qqq_arima_garch__ps_v4,SP500,arima_garch__ps,QQQ
sp500_qqq_arima_garch__ps_v8,SP500,arima_garch__ps,QQQ
sp500_qqq_arima_garch__ps_v2,SP500,arima_garch__ps,QQQ
sp500_qqq_arima_garch__ps,SP500,arima_garch__ps,QQQ
sp500_qqq_arima_garch__ps_v3,SP500,arima_garch__ps,QQQ
sp500_qqq_arima_garch__ps_v7,SP500,arima_garch__ps,QQQ
sp500_spy_arima_garch__ps_v8,SP500,arima_garch__ps,SPY
sp500_spy_arima_garch__ps_v6,SP500,arima_garch__ps,SPY
sp500_spy_arima_garch__ps,SP500,arima_garch__ps,SPY
sp500_spy_arima_garch__ps_v9,SP500,arima_garch__ps,SPY
sp500_spy_arima_garch__ps_v4,SP500,arima_garch__ps,SPY
sp500_spy_arima_garch__ps_v7,SP500,arima_garch__ps,SPY
sp500_spy_arima_garch__ps_v2,SP500,arima_garch__ps,SPY
sp500_spy_arima_garch__ps_v10,SP500,arima_garch__ps,SPY
sp500_spy_arima_garch__ps_v3,SP500,arima_garch__ps,SPY
sp500_spy_arima_garch__ps_v5,SP500,arima_garch__ps,SPY
sp500_unh_arima_garch__ps_v3,SP500,arima_garch__ps,UNH
sp500_unh_arima_garch__ps_v8,SP500,arima_garch__ps,UNH
sp500_unh_arima_garch__ps,SP500,arima_garch__ps,UNH
sp500_unh_arima_garch__ps_v7,SP500,arima_garch__ps,UNH
sp500_unh_arima_garch__ps_v10,SP500,arima_garch__ps,UNH
sp500_unh_arima_garch__ps_v5,SP500,arima_garch__ps,UNH
sp500_unh_arima_garch__ps_v4,SP500,arima_garch__ps,UNH
sp500_unh_arima_garch__ps_v9,SP500,arima_garch__ps,UNH
sp500_unh_arima_garch__ps_v6,SP500,arima_garch__ps,UNH
sp500_unh_arima_garch__ps_v2,SP500,arima_garch__ps,UNH
sp500_v_arima_garch__ps_v9,SP500,arima_garch__ps,V
sp500_v_arima_garch__ps_v5,SP500,arima_garch__ps,V
sp500_v_arima_garch__ps_v4,SP500,arima_garch__ps,V
sp500_v_arima_garch__ps_v10,SP500,arima_garch__ps,V
sp500_v_arima_garch__ps_v8,SP500,arima_garch__ps,V
sp500_v_arima_garch__ps,SP500,arima_garch__ps,V
sp500_v_arima_garch__ps_v3,SP500,arima_garch__ps,V
sp500_v_arima_garch__ps_v7,SP500,arima_garch__ps,V
sp500_v_arima_garch__ps_v2,SP500,arima_garch__ps,V
sp500_v_arima_garch__ps_v6,SP500,arima_garch__ps,V
sp500_wmt_arima_garch__ps,SP500,arima_garch__ps,WMT
sp500_wmt_arima_garch__ps_v6,SP500,arima_garch__ps,WMT
sp500_wmt_arima_garch__ps_v3,SP500,arima_garch__ps,WMT
sp500_wmt_arima_garch__ps_v2,SP500,arima_garch__ps,WMT
sp500_wmt_arima_garch__ps_v7,SP500,arima_garch__ps,WMT
sp500_wmt_arima_garch__ps_v10,SP500,arima_garch__ps,WMT
sp500_wmt_arima_garch__ps_v4,SP500,arima_garch__ps,WMT
sp500_wmt_arima_garch__ps_v9,SP500,arima_garch__ps,WMT
sp500_wmt_arima_garch__ps_v8,SP500,arima_garch__ps,WMT
sp500_wmt_arima_garch__ps_v5,SP500,arima_garch__ps,WMT
sp500_xom_arima_garch__ps_v6,SP500,arima_garch__ps,XOM
sp500_xom_arima_garch__ps_v7,SP500,arima_garch__ps,XOM
sp500_xom_arima_garch__ps_v8,SP500,arima_garch__ps,XOM
sp500_xom_arima_garch__ps_v9,SP500,arima_garch__ps,XOM
sp500_xom_arima_garch__ps_v3,SP500,arima_garch__ps,XOM
sp500_xom_arima_garch__ps_v4,SP500,arima_garch__ps,XOM
sp500_xom_arima_garch__ps_v10,SP500,arima_garch__ps,XOM
sp500_xom_arima_garch__ps,SP500,arima_garch__ps,XOM
sp500_xom_arima_garch__ps_v2,SP500,arima_garch__ps,XOM
sp500_xom_arima_garch__ps_v5,SP500,arima_garch__ps,XOM
sp500_cvx_egarch__ps_v6,SP500,egarch__ps,CVX
sp500_cvx_egarch__ps_v7,SP500,egarch__ps,CVX
sp500_cvx_egarch__ps_v5,SP500,egarch__ps,CVX
sp500_cvx_egarch__ps_v9,SP500,egarch__ps,CVX
sp500_cvx_egarch__ps_v8,SP500,egarch__ps,CVX
sp500_cvx_egarch__ps_v3,SP500,egarch__ps,CVX
sp500_cvx_egarch__ps_v4,SP500,egarch__ps,CVX
sp500_cvx_egarch__ps_v2,SP500,egarch__ps,CVX
sp500_cvx_egarch__ps,SP500,egarch__ps,CVX
sp500_cvx_egarch__ps_v10,SP500,egarch__ps,CVX
sp500_gs_egarch__ps_v5,SP500,egarch__ps,GS
sp500_gs_egarch__ps_v10,SP500,egarch__ps,GS
sp500_jnj_egarch__ps_v7,SP500,egarch__ps,JNJ
sp500_jnj_egarch__ps_v8,SP500,egarch__ps,JNJ
sp500_jnj_egarch__ps_v10,SP500,egarch__ps,JNJ
sp500_jnj_egarch__ps,SP500,egarch__ps,JNJ
sp500_jnj_egarch__ps_v2,SP500,egarch__ps,JNJ
sp500_jnj_egarch__ps_v4,SP500,egarch__ps,JNJ
sp500_jnj_egarch__ps_v6,SP500,egarch__ps,JNJ
sp500_jnj_egarch__ps_v5,SP500,egarch__ps,JNJ
sp500_jpm_egarch__ps_v8,SP500,egarch__ps,JPM
sp500_jpm_egarch__ps_v2,SP500,egarch__ps,JPM
sp500_jpm_egarch__ps_v5,SP500,egarch__ps,JPM
sp500_jpm_egarch__ps_v6,SP500,egarch__ps,JPM
sp500_jpm_egarch__ps_v7,SP500,egarch__ps,JPM
sp500_jpm_egarch__ps_v10,SP500,egarch__ps,JPM
sp500_jpm_egarch__ps,SP500,egarch__ps,JPM
sp500_jpm_egarch__ps_v4,SP500,egarch__ps,JPM
sp500_ko_egarch__ps_v6,SP500,egarch__ps,KO
sp500_ko_egarch__ps_v10,SP500,egarch__ps,KO
sp500_ko_egarch__ps_v3,SP500,egarch__ps,KO
sp500_ko_egarch__ps_v7,SP500,egarch__ps,KO
sp500_ko_egarch__ps_v2,SP500,egarch__ps,KO
sp500_ko_egarch__ps_v5,SP500,egarch__ps,KO
sp500_ko_egarch__ps_v4,SP500,egarch__ps,KO
sp500_ko_egarch__ps,SP500,egarch__ps,KO
sp500_ko_egarch__ps_v9,SP500,egarch__ps,KO
sp500_ko_egarch__ps_v8,SP500,egarch__ps,KO
sp500_ma_egarch__ps_v6,SP500,egarch__ps,MA
sp500_ma_egarch__ps_v5,SP500,egarch__ps,MA
sp500_ma_egarch__ps_v3,SP500,egarch__ps,MA
sp500_ma_egarch__ps_v7,SP500,egarch__ps,MA
sp500_ma_egarch__ps_v2,SP500,egarch__ps,MA
sp500_ma_egarch__ps_v10,SP500,egarch__ps,MA
sp500_ma_egarch__ps,SP500,egarch__ps,MA
sp500_ma_egarch__ps_v9,SP500,egarch__ps,MA
sp500_ma_egarch__ps_v8,SP500,egarch__ps,MA
sp500_ma_egarch__ps_v4,SP500,egarch__ps,MA
sp500_pfe_egarch__ps_v2,SP500,egarch__ps,PFE
sp500_pfe_egarch__ps_v8,SP500,egarch__ps,PFE
sp500_pfe_egarch__ps_v5,SP500,egarch__ps,PFE
sp500_pfe_egarch__ps_v10,SP500,egarch__ps,PFE
sp500_pg_egarch__ps_v5,SP500,egarch__ps,PG
sp500_pg_egarch__ps,SP500,egarch__ps,PG
sp500_pg_egarch__ps_v2,SP500,egarch__ps,PG
sp500_pg_egarch__ps_v7,SP500,egarch__ps,PG
sp500_pg_egarch__ps_v10,SP500,egarch__ps,PG
sp500_pg_egarch__ps_v4,SP500,egarch__ps,PG
sp500_pg_egarch__ps_v6,SP500,egarch__ps,PG
sp500_pg_egarch__ps_v8,SP500,egarch__ps,PG
sp500_spy_egarch__ps_v2,SP500,egarch__ps,SPY
sp500_spy_egarch__ps_v8,SP500,egarch__ps,SPY
sp500_spy_egarch__ps_v5,SP500,egarch__ps,SPY
sp500_spy_egarch__ps_v10,SP500,egarch__ps,SPY
sp500_unh_egarch__ps,SP500,egarch__ps,UNH
sp500_unh_egarch__ps_v4,SP500,egarch__ps,UNH
sp500_unh_egarch__ps_v8,SP500,egarch__ps,UNH
sp500_unh_egarch__ps_v7,SP500,egarch__ps,UNH
sp500_unh_egarch__ps_v2,SP500,egarch__ps,UNH
sp500_unh_egarch__ps_v10,SP500,egarch__ps,UNH
sp500_unh_egarch__ps_v6,SP500,egarch__ps,UNH
sp500_unh_egarch__ps_v5,SP500,egarch__ps,UNH
sp500_v_egarch__ps_v3,SP500,egarch__ps,V
sp500_v_egarch__ps_v5,SP500,egarch__ps,V
sp500_v_egarch__ps_v2,SP500,egarch__ps,V
sp500_v_egarch__ps_v6,SP500,egarch__ps,V
sp500_v_egarch__ps_v8,SP500,egarch__ps,V
sp500_v_egarch__ps_v10,SP500,egarch__ps,V
sp500_v_egarch__ps,SP500,egarch__ps,V
sp500_v_egarch__ps_v9,SP500,egarch__ps,V
sp500_v_egarch__ps_v7,SP500,egarch__ps,V
sp500_v_egarch__ps_v4,SP500,egarch__ps,V
sp500_wmt_egarch__ps_v5,SP500,egarch__ps,WMT
sp500_wmt_egarch__ps,SP500,egarch__ps,WMT
sp500_wmt_egarch__ps_v10,SP500,egarch__ps,WMT
sp500_wmt_egarch__ps_v7,SP500,egarch__ps,WMT
sp500_wmt_egarch__ps_v9,SP500,egarch__ps,WMT
sp500_wmt_egarch__ps_v6,SP500,egarch__ps,WMT
sp500_wmt_egarch__ps_v8,SP500,egarch__ps,WMT
sp500_wmt_egarch__ps_v3,SP500,egarch__ps,WMT
sp500_wmt_egarch__ps_v4,SP500,egarch__ps,WMT
sp500_wmt_egarch__ps_v2,SP500,egarch__ps,WMT
sp500_xom_egarch__ps_v2,SP500,egarch__ps,XOM
sp500_xom_egarch__ps,SP500,egarch__ps,XOM
sp500_xom_egarch__ps_v10,SP500,egarch__ps,XOM
sp500_xom_egarch__ps_v4,SP500,egarch__ps,XOM
sp500_xom_egarch__ps_v5,SP500,egarch__ps,XOM
sp500_xom_egarch__ps_v3,SP500,egarch__ps,XOM
sp500_xom_egarch__ps_v8,SP500,egarch__ps,XOM
sp500_xom_egarch__ps_v7,SP500,egarch__ps,XOM
sp500_xom_egarch__ps_v6,SP500,egarch__ps,XOM
sp500_ema_v5,SP500,ema,
sp500_ema_v10,SP500,ema,
sp500_bac_ema__ps_v8,SP500,ema__ps,BAC
sp500_bac_ema__ps_v10,SP500,ema__ps,BAC
sp500_bac_ema__ps_v2,SP500,ema__ps,BAC
sp500_bac_ema__ps_v4,SP500,ema__ps,BAC
sp500_bac_ema__ps_v5,SP500,ema__ps,BAC
sp500_cvx_ema__ps_v8,SP500,ema__ps,CVX
sp500_cvx_ema__ps_v5,SP500,ema__ps,CVX
sp500_cvx_ema__ps_v3,SP500,ema__ps,CVX
sp500_cvx_ema__ps_v6,SP500,ema__ps,CVX
sp500_cvx_ema__ps_v10,SP500,ema__ps,CVX
sp500_cvx_ema__ps,SP500,ema__ps,CVX
sp500_cvx_ema__ps_v4,SP500,ema__ps,CVX
sp500_cvx_ema__ps_v2,SP500,ema__ps,CVX
sp500_cvx_ema__ps_v7,SP500,ema__ps,CVX
sp500_cvx_ema__ps_v9,SP500,ema__ps,CVX
sp500_gs_ema__ps_v2,SP500,ema__ps,GS
sp500_gs_ema__ps,SP500,ema__ps,GS
sp500_gs_ema__ps_v3,SP500,ema__ps,GS
sp500_gs_ema__ps_v7,SP500,ema__ps,GS
sp500_gs_ema__ps_v4,SP500,ema__ps,GS
sp500_gs_ema__ps_v5,SP500,ema__ps,GS
sp500_gs_ema__ps_v8,SP500,ema__ps,GS
sp500_gs_ema__ps_v9,SP500,ema__ps,GS
sp500_gs_ema__ps_v6,SP500,ema__ps,GS
sp500_gs_ema__ps_v10,SP500,ema__ps,GS
sp500_jnj_ema__ps_v10,SP500,ema__ps,JNJ
sp500_jnj_ema__ps_v5,SP500,ema__ps,JNJ
sp500_jpm_ema__ps_v8,SP500,ema__ps,JPM
sp500_jpm_ema__ps_v7,SP500,ema__ps,JPM
sp500_jpm_ema__ps_v5,SP500,ema__ps,JPM
sp500_jpm_ema__ps,SP500,ema__ps,JPM
sp500_jpm_ema__ps_v6,SP500,ema__ps,JPM
sp500_jpm_ema__ps_v10,SP500,ema__ps,JPM
sp500_jpm_ema__ps_v4,SP500,ema__ps,JPM
sp500_jpm_ema__ps_v2,SP500,ema__ps,JPM
sp500_ko_ema__ps_v6,SP500,ema__ps,KO
sp500_ko_ema__ps_v8,SP500,ema__ps,KO
sp500_ko_ema__ps_v7,SP500,ema__ps,KO
sp500_ko_ema__ps_v5,SP500,ema__ps,KO
sp500_ko_ema__ps_v4,SP500,ema__ps,KO
sp500_ko_ema__ps_v10,SP500,ema__ps,KO
sp500_ko_ema__ps,SP500,ema__ps,KO
sp500_ko_ema__ps_v2,SP500,ema__ps,KO
sp500_ma_ema__ps_v2,SP500,ema__ps,MA
sp500_ma_ema__ps_v5,SP500,ema__ps,MA
sp500_ma_ema__ps_v8,SP500,ema__ps,MA
sp500_ma_ema__ps_v10,SP500,ema__ps,MA
sp500_pfe_ema__ps,SP500,ema__ps,PFE
sp500_pfe_ema__ps_v7,SP500,ema__ps,PFE
sp500_pfe_ema__ps_v2,SP500,ema__ps,PFE
sp500_pfe_ema__ps_v8,SP500,ema__ps,PFE
sp500_pfe_ema__ps_v10,SP500,ema__ps,PFE
sp500_pfe_ema__ps_v4,SP500,ema__ps,PFE
sp500_pfe_ema__ps_v5,SP500,ema__ps,PFE
sp500_pfe_ema__ps_v9,SP500,ema__ps,PFE
sp500_pfe_ema__ps_v3,SP500,ema__ps,PFE
sp500_pfe_ema__ps_v6,SP500,ema__ps,PFE
sp500_pg_ema__ps_v10,SP500,ema__ps,PG
sp500_pg_ema__ps_v9,SP500,ema__ps,PG
sp500_pg_ema__ps_v7,SP500,ema__ps,PG
sp500_pg_ema__ps_v4,SP500,ema__ps,PG
sp500_pg_ema__ps_v6,SP500,ema__ps,PG
sp500_pg_ema__ps_v2,SP500,ema__ps,PG
sp500_pg_ema__ps_v3,SP500,ema__ps,PG
sp500_pg_ema__ps_v5,SP500,ema__ps,PG
sp500_pg_ema__ps_v8,SP500,ema__ps,PG
sp500_pg_ema__ps,SP500,ema__ps,PG
sp500_qqq_ema__ps_v9,SP500,ema__ps,QQQ
sp500_qqq_ema__ps_v6,SP500,ema__ps,QQQ
sp500_qqq_ema__ps,SP500,ema__ps,QQQ
sp500_qqq_ema__ps_v3,SP500,ema__ps,QQQ
sp500_qqq_ema__ps_v4,SP500,ema__ps,QQQ
sp500_qqq_ema__ps_v7,SP500,ema__ps,QQQ
sp500_qqq_ema__ps_v10,SP500,ema__ps,QQQ
sp500_qqq_ema__ps_v2,SP500,ema__ps,QQQ
sp500_qqq_ema__ps_v8,SP500,ema__ps,QQQ
sp500_qqq_ema__ps_v5,SP500,ema__ps,QQQ
sp500_spy_ema__ps_v7,SP500,ema__ps,SPY
sp500_spy_ema__ps_v5,SP500,ema__ps,SPY
sp500_spy_ema__ps_v4,SP500,ema__ps,SPY
sp500_spy_ema__ps_v2,SP500,ema__ps,SPY
sp500_spy_ema__ps_v8,SP500,ema__ps,SPY
sp500_spy_ema__ps_v9,SP500,ema__ps,SPY
sp500_spy_ema__ps_v10,SP500,ema__ps,SPY
sp500_spy_ema__ps_v3,SP500,ema__ps,SPY
sp500_spy_ema__ps_v6,SP500,ema__ps,SPY
sp500_spy_ema__ps,SP500,ema__ps,SPY
sp500_unh_ema__ps_v2,SP500,ema__ps,UNH
sp500_unh_ema__ps_v10,SP500,ema__ps,UNH
sp500_unh_ema__ps_v5,SP500,ema__ps,UNH
sp500_unh_ema__ps_v8,SP500,ema__ps,UNH
sp500_unh_ema__ps_v4,SP500,ema__ps,UNH
sp500_v_ema__ps_v10,SP500,ema__ps,V
sp500_v_ema__ps_v5,SP500,ema__ps,V
sp500_v_ema__ps_v2,SP500,ema__ps,V
sp500_v_ema__ps_v8,SP500,ema__ps,V
sp500_wmt_ema__ps_v4,SP500,ema__ps,WMT
sp500_wmt_ema__ps_v5,SP500,ema__ps,WMT
sp500_wmt_ema__ps_v2,SP500,ema__ps,WMT
sp500_wmt_ema__ps,SP500,ema__ps,WMT
sp500_wmt_ema__ps_v3,SP500,ema__ps,WMT
sp500_wmt_ema__ps_v9,SP500,ema__ps,WMT
sp500_wmt_ema__ps_v7,SP500,ema__ps,WMT
sp500_wmt_ema__ps_v8,SP500,ema__ps,WMT
sp500_wmt_ema__ps_v10,SP500,ema__ps,WMT
sp500_wmt_ema__ps_v6,SP500,ema__ps,WMT
sp500_xom_ema__ps_v7,SP500,ema__ps,XOM
sp500_xom_ema__ps_v2,SP500,ema__ps,XOM
sp500_xom_ema__ps_v6,SP500,ema__ps,XOM
sp500_xom_ema__ps_v8,SP500,ema__ps,XOM
sp500_xom_ema__ps_v9,SP500,ema__ps,XOM
sp500_xom_ema__ps_v4,SP500,ema__ps,XOM
sp500_xom_ema__ps,SP500,ema__ps,XOM
sp500_xom_ema__ps_v10,SP500,ema__ps,XOM
sp500_xom_ema__ps_v3,SP500,ema__ps,XOM
sp500_xom_ema__ps_v5,SP500,ema__ps,XOM
sp500_ensemble_v4,SP500,ensemble,
sp500_ensemble_v10,SP500,ensemble,
sp500_ensemble_v2,SP500,ensemble,
sp500_bac_ensemble__ps_v3,SP500,ensemble__ps,BAC
sp500_bac_ensemble__ps_v8,SP500,ensemble__ps,BAC
sp500_bac_ensemble__ps_v4,SP500,ensemble__ps,BAC
sp500_bac_ensemble__ps_v9,SP500,ensemble__ps,BAC
sp500_bac_ensemble__ps,SP500,ensemble__ps,BAC
sp500_bac_ensemble__ps_v6,SP500,ensemble__ps,BAC
sp500_bac_ensemble__ps_v10,SP500,ensemble__ps,BAC
sp500_bac_ensemble__ps_v2,SP500,ensemble__ps,BAC
sp500_bac_ensemble__ps_v5,SP500,ensemble__ps,BAC
sp500_bac_ensemble__ps_v7,SP500,ensemble__ps,BAC
sp500_cvx_ensemble__ps_v2,SP500,ensemble__ps,CVX
sp500_cvx_ensemble__ps_v5,SP500,ensemble__ps,CVX
sp500_cvx_ensemble__ps_v8,SP500,ensemble__ps,CVX
sp500_cvx_ensemble__ps_v10,SP500,ensemble__ps,CVX
sp500_cvx_ensemble__ps_v4,SP500,ensemble__ps,CVX
sp500_gs_ensemble__ps,SP500,ensemble__ps,GS
sp500_gs_ensemble__ps_v6,SP500,ensemble__ps,GS
sp500_gs_ensemble__ps_v5,SP500,ensemble__ps,GS
sp500_gs_ensemble__ps_v4,SP500,ensemble__ps,GS
sp500_gs_ensemble__ps_v7,SP500,ensemble__ps,GS
sp500_gs_ensemble__ps_v10,SP500,ensemble__ps,GS
sp500_gs_ensemble__ps_v9,SP500,ensemble__ps,GS
sp500_gs_ensemble__ps_v2,SP500,ensemble__ps,GS
sp500_gs_ensemble__ps_v8,SP500,ensemble__ps,GS
sp500_gs_ensemble__ps_v3,SP500,ensemble__ps,GS
sp500_jnj_ensemble__ps_v9,SP500,ensemble__ps,JNJ
sp500_jnj_ensemble__ps_v4,SP500,ensemble__ps,JNJ
sp500_jnj_ensemble__ps_v8,SP500,ensemble__ps,JNJ
sp500_jnj_ensemble__ps_v5,SP500,ensemble__ps,JNJ
sp500_jnj_ensemble__ps_v10,SP500,ensemble__ps,JNJ
sp500_jnj_ensemble__ps_v2,SP500,ensemble__ps,JNJ
sp500_jnj_ensemble__ps_v7,SP500,ensemble__ps,JNJ
sp500_jnj_ensemble__ps,SP500,ensemble__ps,JNJ
sp500_jnj_ensemble__ps_v6,SP500,ensemble__ps,JNJ
sp500_jnj_ensemble__ps_v3,SP500,ensemble__ps,JNJ
sp500_jpm_ensemble__ps_v8,SP500,ensemble__ps,JPM
sp500_jpm_ensemble__ps_v2,SP500,ensemble__ps,JPM
sp500_jpm_ensemble__ps_v9,SP500,ensemble__ps,JPM
sp500_jpm_ensemble__ps_v7,SP500,ensemble__ps,JPM
sp500_jpm_ensemble__ps_v3,SP500,ensemble__ps,JPM
sp500_jpm_ensemble__ps_v6,SP500,ensemble__ps,JPM
sp500_jpm_ensemble__ps_v5,SP500,ensemble__ps,JPM
sp500_jpm_ensemble__ps,SP500,ensemble__ps,JPM
sp500_jpm_ensemble__ps_v4,SP500,ensemble__ps,JPM
sp500_jpm_ensemble__ps_v10,SP500,ensemble__ps,JPM
sp500_ko_ensemble__ps_v4,SP500,ensemble__ps,KO
sp500_ko_ensemble__ps_v7,SP500,ensemble__ps,KO
sp500_ko_ensemble__ps,SP500,ensemble__ps,KO
sp500_ko_ensemble__ps_v8,SP500,ensemble__ps,KO
sp500_ko_ensemble__ps_v3,SP500,ensemble__ps,KO
sp500_ko_ensemble__ps_v9,SP500,ensemble__ps,KO
sp500_ko_ensemble__ps_v2,SP500,ensemble__ps,KO
sp500_ko_ensemble__ps_v6,SP500,ensemble__ps,KO
sp500_ko_ensemble__ps_v10,SP500,ensemble__ps,KO
sp500_ko_ensemble__ps_v5,SP500,ensemble__ps,KO
sp500_ma_ensemble__ps_v7,SP500,ensemble__ps,MA
sp500_ma_ensemble__ps_v4,SP500,ensemble__ps,MA
sp500_ma_ensemble__ps_v2,SP500,ensemble__ps,MA
sp500_ma_ensemble__ps,SP500,ensemble__ps,MA
sp500_ma_ensemble__ps_v6,SP500,ensemble__ps,MA
sp500_ma_ensemble__ps_v3,SP500,ensemble__ps,MA
sp500_ma_ensemble__ps_v10,SP500,ensemble__ps,MA
sp500_ma_ensemble__ps_v9,SP500,ensemble__ps,MA
sp500_ma_ensemble__ps_v8,SP500,ensemble__ps,MA
sp500_ma_ensemble__ps_v5,SP500,ensemble__ps,MA
sp500_pfe_ensemble__ps_v4,SP500,ensemble__ps,PFE
sp500_pfe_ensemble__ps_v5,SP500,ensemble__ps,PFE
sp500_pfe_ensemble__ps_v10,SP500,ensemble__ps,PFE
sp500_pfe_ensemble__ps_v2,SP500,ensemble__ps,PFE
sp500_pg_ensemble__ps,SP500,ensemble__ps,PG
sp500_pg_ensemble__ps_v5,SP500,ensemble__ps,PG
sp500_pg_ensemble__ps_v10,SP500,ensemble__ps,PG
sp500_pg_ensemble__ps_v4,SP500,ensemble__ps,PG
sp500_pg_ensemble__ps_v8,SP500,ensemble__ps,PG
sp500_pg_ensemble__ps_v7,SP500,ensemble__ps,PG
sp500_pg_ensemble__ps_v6,SP500,ensemble__ps,PG
sp500_pg_ensemble__ps_v2,SP500,ensemble__ps,PG
sp500_pg_ensemble__ps_v3,SP500,ensemble__ps,PG
sp500_qqq_ensemble__ps_v7,SP500,ensemble__ps,QQQ
sp500_qqq_ensemble__ps_v4,SP500,ensemble__ps,QQQ
sp500_qqq_ensemble__ps,SP500,ensemble__ps,QQQ
sp500_qqq_ensemble__ps_v10,SP500,ensemble__ps,QQQ
sp500_qqq_ensemble__ps_v6,SP500,ensemble__ps,QQQ
sp500_qqq_ensemble__ps_v2,SP500,ensemble__ps,QQQ
sp500_qqq_ensemble__ps_v8,SP500,ensemble__ps,QQQ
sp500_qqq_ensemble__ps_v5,SP500,ensemble__ps,QQQ
sp500_spy_ensemble__ps_v8,SP500,ensemble__ps,SPY
sp500_spy_ensemble__ps_v4,SP500,ensemble__ps,SPY
sp500_spy_ensemble__ps_v6,SP500,ensemble__ps,SPY
sp500_spy_ensemble__ps_v3,SP500,ensemble__ps,SPY
sp500_spy_ensemble__ps_v5,SP500,ensemble__ps,SPY
sp500_spy_ensemble__ps_v9,SP500,ensemble__ps,SPY
sp500_spy_ensemble__ps_v2,SP500,ensemble__ps,SPY
sp500_spy_ensemble__ps_v7,SP500,ensemble__ps,SPY
sp500_spy_ensemble__ps,SP500,ensemble__ps,SPY
sp500_spy_ensemble__ps_v10,SP500,ensemble__ps,SPY
sp500_unh_ensemble__ps_v8,SP500,ensemble__ps,UNH
sp500_unh_ensemble__ps_v9,SP500,ensemble__ps,UNH
sp500_unh_ensemble__ps_v6,SP500,ensemble__ps,UNH
sp500_unh_ensemble__ps_v5,SP500,ensemble__ps,UNH
sp500_unh_ensemble__ps_v4,SP500,ensemble__ps,UNH
sp500_unh_ensemble__ps_v2,SP500,ensemble__ps,UNH
sp500_unh_ensemble__ps_v10,SP500,ensemble__ps,UNH
sp500_unh_ensemble__ps_v3,SP500,ensemble__ps,UNH
sp500_unh_ensemble__ps_v7,SP500,ensemble__ps,UNH
sp500_unh_ensemble__ps,SP500,ensemble__ps,UNH
sp500_v_ensemble__ps,SP500,ensemble__ps,V
sp500_v_ensemble__ps_v8,SP500,ensemble__ps,V
sp500_v_ensemble__ps_v2,SP500,ensemble__ps,V
sp500_v_ensemble__ps_v10,SP500,ensemble__ps,V
sp500_v_ensemble__ps_v4,SP500,ensemble__ps,V
sp500_v_ensemble__ps_v3,SP500,ensemble__ps,V
sp500_v_ensemble__ps_v9,SP500,ensemble__ps,V
sp500_v_ensemble__ps_v5,SP500,ensemble__ps,V
sp500_v_ensemble__ps_v6,SP500,ensemble__ps,V
sp500_v_ensemble__ps_v7,SP500,ensemble__ps,V
sp500_wmt_ensemble__ps_v10,SP500,ensemble__ps,WMT
sp500_wmt_ensemble__ps_v3,SP500,ensemble__ps,WMT
sp500_wmt_ensemble__ps_v4,SP500,ensemble__ps,WMT
sp500_wmt_ensemble__ps_v5,SP500,ensemble__ps,WMT
sp500_wmt_ensemble__ps_v6,SP500,ensemble__ps,WMT
sp500_wmt_ensemble__ps,SP500,ensemble__ps,WMT
sp500_wmt_ensemble__ps_v8,SP500,ensemble__ps,WMT
sp500_wmt_ensemble__ps_v2,SP500,ensemble__ps,WMT
sp500_wmt_ensemble__ps_v7,SP500,ensemble__ps,WMT
sp500_xom_ensemble__ps_v4,SP500,ensemble__ps,XOM
sp500_xom_ensemble__ps_v7,SP500,ensemble__ps,XOM
sp500_xom_ensemble__ps_v9,SP500,ensemble__ps,XOM
sp500_xom_ensemble__ps_v10,SP500,ensemble__ps,XOM
sp500_xom_ensemble__ps_v5,SP500,ensemble__ps,XOM
sp500_xom_ensemble__ps,SP500,ensemble__ps,XOM
sp500_xom_ensemble__ps_v8,SP500,ensemble__ps,XOM
sp500_xom_ensemble__ps_v6,SP500,ensemble__ps,XOM
sp500_xom_ensemble__ps_v2,SP500,ensemble__ps,XOM
sp500_xom_ensemble__ps_v3,SP500,ensemble__ps,XOM
sp500_bac_gru_nn__ps_v10,SP500,gru_nn__ps,BAC
sp500_bac_gru_nn__ps_v5,SP500,gru_nn__ps,BAC
sp500_bac_gru_nn__ps_v2,SP500,gru_nn__ps,BAC
sp500_bac_gru_nn__ps_v4,SP500,gru_nn__ps,BAC
sp500_bac_gru_nn__ps_v6,SP500,gru_nn__ps,BAC
sp500_bac_gru_nn__ps_v7,SP500,gru_nn__ps,BAC
